text,label
"HCLTech expands partnership with Standard Insurance for AI-led transformation. M&M Financial to list 15.4 crore rights shares on Wednesday. Tata Elxsi trades ex-dividend. Maharashtra hikes excise duty on liquor, impacting stocks like Radico Khaitan. Vodafone Idea launches 5G in Bengaluru.",NEUTRAL
"HDFC Bank reduces FD and savings account interest rates post RBI's repo rate cut. Maximum FD rate is 7.25% for 4 years 7 months, with senior citizens getting 0.50% extra. Savings account interest for balances over ₹50 lakh reduced to 3.00%. ICICI Bank also lowered FD rates to 6.60% for similar tenures. Changes effective June 10, 2025.",NEGATIVE
"Judicial authorities are probing allegations against HDFC Bank CEO, contested by Lilavati Medical Trust. Lilavati Medical Trust argues claims are serious, countering HDFC Bank's dismissal as frivolous.",NEGATIVE
"RBI will halt daily VRR auctions from June 11 due to surplus liquidity, having averaged 2.75 lakh crore in June. Bond yields rose 6 basis points to 6.35% after rate cuts and stance change, reflecting market sentiment shifts.",NEUTRAL
The Mehta family alleges bribe money and forging evidence against HDFC Bank CEO Sashidhar Jagdishan.,NEGATIVE
HDFC Bank CEO Sashidhar Jagdishan's annual payout is scrutinized amid trust fund fraud claims.,NEGATIVE
"HDFC Bank CEO is involved in a bitter dispute with Lilavati Trusts, as reported by CNBC TV18.",NEGATIVE
Lilavati Trust seeks removal of HDFC Bank CEO citing FIR against him. HDFC Bank claims FIR against CEO is an attempt to evade loan dues.,NEGATIVE
HDFC Bank faces fraud allegations involving executive Sashidhar Jagdishan.,NEGATIVE
"GIFT Nifty June 2025 futures up 16 points, indicating a positive start for Nifty 50. HDFC Bank shares may be in focus following Lilavati Kirtilal Mehta Medical Trust's press conference.",NEUTRAL
"HDFC Bank's stock last traded at 1978.7, market cap 1494556.7, volume 15063504. P/E ratio is 21.1, EPS 92.5. Stay informed with real-time updates and analysis.",NEUTRAL
HDFC Bank stock may see attention after Mehta family files FIR against CEO over Lilavati Trust allegations.,NEGATIVE
HDFC Bank will seek legal remedies against allegations by LKMM Trust. Suzlon promoters may sell 20 crore shares in a block deal. Tata Steel to begin UK low carbon project by 2025. BEL and Tata Electronics signed MoU for semiconductor solutions.,NEUTRAL
"HDFC Bank refutes fraud allegations by the Mehta family, stating they're retaliatory attempts to evade a INR 65.2 crore loan repayment. The bank asserts its commitment to corporate governance and will pursue legal remedies to recover dues from Splendour Gems Ltd.",NEUTRAL
Mehta family files FIR against HDFC Bank CEO Sashidhar Jagdishan. The FIR follows allegations related to Lilavati Trust.,NEGATIVE
HDFC Bank's MD CEO faces FIR filed by a loan defaulter.,NEGATIVE
"HDFC Bank faces allegations from Lilavati Hospital trust related to Splendour Gems' unpaid loan of INR 65.22 crore. The bank claims the allegations are retaliatory, linked to delayed loan recovery efforts.",NEGATIVE
"Nine of the top 10 firms added Rs 1 trn in market value last week. Reliance Industries and HDFC Bank led gains, reflecting positive equity trends.",POSITIVE
HDFC Bank's recovery and enforcement against Prashant Mehta have lasted over 20 years. Mehta and family have repeatedly filed vexatious legal cases against HDFC Bank.,NEGATIVE
"SBI Cards surged 50% in 2025, reaching a 52-week high of Rs 999.45 after RBI's rate cut eased credit costs. The stock saw a 46% rise in 2025, recovering from a 40% drop since October 2021. Despite a net profit dip, improving NPAs and NIMs excite investors. Credit card growth, corporate spending, and tier 2/3 city potential drive optimism, though high valuations and limited growth post-rally caution investors.",POSITIVE
"Lilavati Hospital trust accuses HDFC Bank CEO Sashidhar Jagdishan of financial fraud, demanding his suspension. He allegedly accepted Rs 2.05 crore to harass a trustee's father. The Economic Offences Wing filed a case for Rs 11.52 crore misappropriation. Trust's ongoing feud involves allegations against several including Rashmi Mehta, with investments in Mayfair Realtors.",NEGATIVE
"HDFC Bank and HDFC AMC hit record highs on BSE with prices at 1,996.3 and 5,140 respectively. SBI Cards surged 5% in Friday's intra-day trade amid heavy volumes.",POSITIVE
"Rate sensitive stocks, including HDFC Bank and Bajaj Fin, surged up to 7% after RBI's 50 bps repo rate cut. RBI MPC's decision also involved a CRR cut, benefiting financials, NBFCs, housing finance, automobiles, and real estate sectors.",POSITIVE
"Sensex and Nifty rose on May 4, 2025, after a 3-day decline, driven by global market rallies. Reliance Industries and HDFC Bank purchases contributed to market optimism and recovery.",POSITIVE
"HDB Financial Services' unlisted shares surged 30% in a month as SEBI considers IPO approval. Shares are priced at Rs 1,275. HDFC Bank shares remain flat at Rs 1,924.8. HDB plans to raise Rs 12,500 crore via IPO, offering Rs 2,500 crore fresh shares and Rs 10,000 crore OFS.",POSITIVE
"Nifty 50 dropped 174 points over three days, trading between 24,500-25,000. Breaking below 24,380 could increase bearish activity. HDFC Bank is in focus, with block deals expected in Alkem Labs, AB Fashion, Tata Tech, and Indegene. RCB wins IPL trophy.",NEUTRAL
"HDFC Bank's HDB Financial receives SEBI nod to raise ₹12,500 Cr via fresh issue and OFS.",POSITIVE
"HDB Financial Services and Vikram Solar, along with 4 others, received SEBI approval for IPOs. HDB's IPO includes a fresh issue of Rs 2,500 crore. Vikram Solar's IPO involves a fresh issue of Rs 1,500 crore. Shares of these firms will be listed on BSE and NSE.",POSITIVE
"Bank Nifty surpasses 56,000, reaching a record high; up 9% this year. Strong gains in HDFC Bank and State Bank of India drive the surge.",POSITIVE
"Day Trading Guide for June 3, 2025, offers intraday supports and resistances for Nifty50 stocks like Reliance, Infosys, HDFC Bank, TCS, and SBI. Trade recommendations are based on technical analysis. Includes entry and stop loss levels, highlighting risks in trading.",NEUTRAL
"HDFC Bank shows strong quarterly returns with a last traded price of 1944.9. Market cap is 1488280.6, volume 14374039, P/E ratio 21.0, EPS 92.5 as of 02 Jun 2025.",POSITIVE
"HDFC Bank confirms interest payment compliance under SEBI regulations for NCDs, with Rs. 420 crores due on 31 May 2025. Interest payment record date was 15 May 2025, and the last payment was made on 31 May 2024. No payment delays reported.",NEUTRAL
"Nifty Bank index opened at 55,616 but fell to 55,400, down 0.3%. AU Small Finance Bank gained 0.5%, HDFC Bank up 0.1%. IndusInd Bank dropped 1.2%, Canara Bank down 1%. Nifty Bank futures opened gap up at 55,950, now at 55,750, down 0.2%.",NEUTRAL
"HDFC Bank sees surge in active call options with 2,551 contracts at Rs 1960 strike. It's trading at Rs 1926.1, close to 52-week high. HDFC Bank outperformed its sector by 0.3% today. Market cap at Rs 14,75,324.5 crore, with delivery volume up 26.6% from 5-day average.",POSITIVE
"HDFC Bank allotted 2,801,134 equity shares to employees under ESOP. The paid-up share capital will increase from Rs. 7,658,056,265 to Rs. 7,660,857,399.",NEUTRAL
ICICI Bank and HDFC Bank cut fixed deposit rates by up to 20 bps for deposits below Rs 3 crore. This marks the second time in two months that the banks have made such rate adjustments.,NEGATIVE
"Day trading guide for May 27, 2025, covers Nifty futures and major stocks like Reliance, Infosys, HDFC Bank, TCS, SBI. It provides intraday supports, resistances, entry, and stop loss levels. Recommendations are based on Technical Analysis with trade risks. Key entry points: Infosys above 1590, Reliance above 1445, TCS above 3545, Nifty 50 futures above 24980.",NEUTRAL
"Rajiv Jain, the largest FII in India, makes new investments in HDFC Bank. His latest bets focus on major Indian companies, including Bharti.",POSITIVE
"ICICI Securities downgrades HDFC, Axis, Kotak on margin pressure, cuts targets by 2%-4%. New targets: HDFC Rs 2150, Axis Rs 1350, Kotak Rs 2400. Banks focus on cost management over deposit growth amid slowing credit. SBI holds rates; private banks face NIM pressure in FY26.",NEGATIVE
"HDFC Bank Ltd. traded nearly 2M shares, valued at Rs 372.7 crores, showing significant activity despite declining investor participation. The stock remains above key moving averages but is below the 5-day and 20-day averages, underperforming its sector by 0.4%.",NEGATIVE
"HDFC Bank has set record dates for NCD interest payments in July 2025. Interest due dates: AA 008 on 18 Jul, AA 009 on 28 Jul. Payments to NCD holders as per record dates.",NEUTRAL
"Sensex falls 873 points, down 1.06%, due to lack of triggers. Selling pressure in HDFC Bank, ICICI Bank, and Reliance Industries impacted market.",NEGATIVE
"HDFC Bank Ltd fell 0.19%, trading at Rs 1935, outperforming BSE BANKEX. BSE BANKEX index decreased 0.02%, quoting at 62975.16.",NEUTRAL
"Day Trading Guide suggests key supports/resistances for Nifty Futures and stocks like Reliance, Infosys, HDFC Bank, TCS, SBI. Recommendations based on technical analysis. Infosys: Go short at 1565. ITC: Go long above 438. Reliance: Fresh longs above 1450. SBI: Go long at 790. TCS: Long on dips at 3495.",NEUTRAL
"Indian indices gained for the second session; Sensex up 1,200.2 points, Nifty 50 up 395.2 points. Key movers: Reliance, ICICI, HDFC Bank. Earnings focus on Friday includes Hyundai, BHEL, Delhivery, and Emami. Auto and IT sectors back rally.",POSITIVE
"HDFC Bank announced the allotment of 2,464,321 equity shares under its ESOP scheme, increasing paid-up share capital. The share capital will rise from 7,655,591,944 to 7,658,056,265 equity shares of Re. 1 each.",NEUTRAL
"HDFC Bank Ltd. trades actively with over 2M shares, valued at Rs 39.74 crore, despite a 3-day decline. The stock opened at Rs 1913.5, reached Rs 1900.9 last traded price, 3.9% away from its 52-week high.",NEGATIVE
"HDFC Bank confirms interest payment of Rs. 86.4 crores on NCDs due May 13, 2025, as per SEBI Listing Regulations. Interest payment record date was April 26, 2025; last payment made on May 13, 2024. Ajay Agarwal, Company Secretary.",NEUTRAL
"Q4FY25 results live today: Tata Motors, Bharti Airtel, Cipla, GAIL, Hero Motocorp among others to release Q4 numbers. Axis Securities notes Q4FY25 earnings show mixed trends due to capex, positive economic measures, volatile currency, trade, and crude prices.",NEUTRAL
"SBI and other lenders to gain between ₹330 crore to ₹9,000 crore from selling Yes Bank stake to SMBC.",NEUTRAL
"HDFC Bank granted 1,30,206 stock options under ESOS 60 at Rs. 1,889.7 each, vesting over four years. 1,714 restricted stock units under RSU 012 vest in one year, convertible into equity shares at Re. 1.",NEUTRAL
"HDFC Bank announces early redemption of non-convertible debentures under SEBI regulations. NCDs with ISIN INE040A08AI6 and INE040A08930 were redeemed before maturity. Partial redemption involved 2,500 and 67,500 NCDs, totaling Rs. 25 crore and Rs. 675 crore respectively. Interest payments made on May 9, 2025.",POSITIVE
Defence stocks like Hindustan Aeronautics and Bharat Dynamics surged up to 12% amid India-Pakistan tensions. Increased defence spending is anticipated due to conflicts. Banking stocks ICICI Bank and HDFC Bank see attention after ADR declines. Textile stocks may face profit booking post-FTA with the UK boosting exports.,NEGATIVE
"HDFC Bank Ltd. saw high trading activity with 2.4M shares, Rs 48.1 crore value, trading near its 52-week high. Despite this, it underperformed its sector with a 1D return of 0.95% vs sector's 0.04%. The stock trades above its moving averages, with increased investor participation showing a 3.9% rise in delivery volume. Liquidity remains strong, accommodating trade sizes up to Rs 9.58 crore.",POSITIVE
"Day trading guide for May 8, 2025, provides intraday supports and resistances for Nifty futures and stocks like Reliance, Infosys, HDFC Bank, TCS, and SBI. Recommendations include going long on HDFC Bank if it breaches 1950 and shorting Infosys if it slips below 1490. Trading advice is based on technical analysis.",NEUTRAL
"Market cap of seven top firms rose by ₹2.31 lakh crore last week, with Reliance and HDFC Bank as biggest gainers.",POSITIVE
"SBI reported lower NIM at 3.15% for Q4 FY25, lagging ICICI Bank's 4.41% and Kotak Mahindra's 4.97%. SBI's advances grew 12% y-o-y, while ICICI Bank's rose 13.3% and HDFC Bank's 5.4%. SBI's net profit declined nearly 10% y-o-y due to rising employee costs, while ICICI Bank's profit grew 18% and HDFC Bank's 6.7%. SBI's ROA was 1.12%, lower than ICICI and HDFC's.",NEUTRAL
"Major banks, including SBI, PNB, and HDFC Bank, cut lending rates after RBI's repo rate cut of 25 basis points to 6%. SBI reduced RLLR to 8.25%, HDFC Bank trimmed MCLR by 10 basis points, PNB lowered RLLR to 8.65%, affecting various loan categories.",NEUTRAL
"Day Trading Guide offers intraday supports, resistances for Nifty50, Reliance, Infosys, HDFC Bank, TCS, SBI. Recommendations include short, long positions with specific entry, stop loss levels for these stocks using Technical Analysis.",NEUTRAL
"Q4 earnings season is underway; BPCL, Trent, Ambuja Cements, Bajaj Finance, Shoppers Stop among those releasing results today. Nuvama expects Q4FY25 top line growth at 6%, marking 8th quarter of sub-10% growth; Nifty 50 earnings anticipated to grow 2% YoY.",NEUTRAL
HDFC Bank is taking action against employees involved in creating temporary deposits.,NEGATIVE
"HDFC Bank held its Q4 FY25 earnings call on April 19, 2025, led by CFO Srinivasan Vaidyanathan. Moderation in food and headline inflation is seen as favorable for HDFC Bank's outlook.",POSITIVE
"ICICI Bank, under CEO Sandeep Bakhshi, is rapidly closing the gap on HDFC Bank through strong corporate loan growth, better margins, and disciplined risk management. ICICI's corporate loans grew 12% YoY, while HDFC's declined 3.6%. ICICI's market cap rose 322% in six years, outperforming HDFC's 108% growth. ICICI Bank's net interest margin stands at 4.41%, compared to HDFC's 3.65%, and its return on equity is 17.4%, higher than HDFC's 14.39%.",NEGATIVE
"HDFC Crisil IBX Financial Services 3-6 Months Debt Index Fund opens April 28, closes May 5. Minimum investment for the fund is Rs 100.",NEUTRAL
"HDFC's various ETFs show changes in unit capital, with notable activity in NIFTY 1D Rate Liquid ETF, Nifty Private Bank ETF, and Silver ETF. The Gold ETF remains unchanged, while Nifty100 Quality 30 ETF sees an addition of 50,000 units. NIFTY Smallcap 250 ETF adds 105,000 units.",NEUTRAL
"HDFC Bank Ltd has released the transcript of its Q4 FY25 earnings call, discussing financial results for the quarter and year ended March 31, 2025. The call highlighted India's favorable position amidst RBI rate cuts, food inflation moderation, and GDP growth expectations driven by rural spending and consumer demand. The bank's credit deposit ratio improved to 96% by March 2025, with deposits growing faster than loans. Asset quality remains strong, and technology investments are expected to yield benefits. Management changes were discussed, emphasizing improved productivity and growth synergies.",POSITIVE
